identificador,prediccion
f05067e9-6c7d-4f8c-a583-b19638154260,495436.3410138198
8e5b7176-97ea-40a6-a90c-4c065ae2a757,178296.35559456173
2db31f8a-4a82-47e4-a48d-6cfc5cf958bf,230612.79882774586
1df6f0fa-c370-42e8-bf23-6ddc181468ac,127685.55143126509
3907800c-440a-48e2-8932-7308a05396cc,443354.68080740486
ee9953fe-828e-465a-b224-ea003fa113b7,333963.01665268216
45b0f0f1-ba6b-4056-93cf-49e66cf4c06e,285143.4901783364
ca9e8f58-9b7b-441e-bd3f-48d037c440b8,296314.10888957116
3e2f0b75-f277-4cc0-b903-8cfa06ea0007,516705.7292277926
e4b65ab6-5a12-4b5c-90a1-c070d4cb0d7f,239661.2808283877
df0d625e-7310-4f06-a24f-ff381038f8be,297062.92621656694
7850ed6d-b395-4c97-b303-5842945b53d4,408308.0475735046
ca5c593c-1190-419e-91e9-b28a63765bc6,253293.41336863663
75774663-6edd-46eb-b5c5-0dda889f550e,758963.6162083554
343884e5-c3dd-4bc1-b044-4d3323c9b305,244678.60621937423
3777bc2b-d1c5-426c-9684-c99ec932f8ba,158584.25457811946
4f2e6f91-c02e-494d-81a6-f1a775aa10e1,468688.50709247036
b9004efa-e0d2-44f3-91f2-7d9ed78e716c,251030.4444824045
2eb510fe-6be6-4d8b-9812-ba501717867e,401041.283467961
6c82ffd9-fb27-407c-a503-11e4100e1c3c,270022.1102145377
d824c3ad-7b15-4a11-9102-dcf1f6f7c810,194743.03328903214
108692db-62f9-4826-a3a7-c8e23b4fbf4b,278675.75699715357
7c7f806c-b7fd-472f-b76e-8a1389d7ed6b,235581.22977741345
b181ca41-d015-4dd9-81e6-cfd699765dde,225329.46286636454
088cad66-88c7-4006-b332-30e5c343a7eb,401041.283467961
eac0a70b-b497-498e-93de-dadeef1e4636,415008.667686102
f231cefe-05c8-44e5-9838-fff3589989f7,136204.83361139923
f8d58180-cf1f-41c6-ad8a-dc6261d62ead,155532.43666639633
be2df5b6-bc03-4ebf-9578-e587474303eb,541256.768804453
9645c8e0-9002-4120-9c95-55ea8092edf2,181157.5354525796
d4569b38-07d6-4c83-888e-f4c6e7c37554,211158.6224837002
5469b6aa-9b61-479b-8118-f9df7b9193d9,330784.92034257954
613f9dbc-b44c-469c-b4fe-997a96a93934,463140.99306967814
bf3a0bd5-a6a6-4844-870f-485951b657e2,184123.02609826453
10320912-005a-4667-a30f-7084fc39f796,125609.69852729811
7dff3294-85d8-467d-9fc6-60bb53d18434,438523.7042016651
a2b00b21-171a-4a16-b69b-e7f7cfd74b3b,148790.22848195734
178dc8fc-7f35-4811-b4c6-ed9c630429af,882186.1535810113
d2f0a5f7-ef63-494c-a929-c04fea356424,381923.0292191934
ada7fcd6-a2f2-4fda-ab7e-8408b2d60ff7,594697.0390853459
911000a5-fe8d-4908-a326-d1e871a8f2fc,192592.41487331383
e92afb5e-c53c-4043-92d6-c4876c677144,103438.17313853909
3dd2aa12-29c5-43c5-a253-5260e6752939,590648.441122878
5b631b92-0dfa-436b-a81d-ef2eeed2e3f8,750495.7382157067
8b7a06cb-abd8-4ad4-997c-3b497f4ab0ac,1786858.3759915896
84883c22-0cd1-490f-883e-fb25572cc282,154940.93277034647
eafe400e-6f3f-43c2-9bf7-472c36b30871,355894.9927722029
97766d3f-9680-43ca-ac46-8699c0c89dae,590698.3374184703
c4f73098-d29a-4cb1-8727-cff8960e616d,402113.0054473594
c7a9964b-fb7b-4b68-8141-175e20a77e20,1275958.2818039726
8ea3427b-5680-460a-a6bf-a1c42b64bdd6,212825.51286254442
ce488710-983f-4d5e-97fa-818e446456d1,500039.5477994041
aea60418-d239-45a1-af7a-7279ac3f528f,443692.7714907526
15214127-0031-41c7-ad7a-61f8070bc0b8,210170.23629140924
d5f9af7c-46fd-4ec7-aedc-8a42089ef19b,282916.63296049077
53790a87-b77a-4daa-adb5-dc5366e01553,151187.76986289106
77aeafff-6c08-4b1d-a7de-96a46788ec9e,567620.9977310315
a9fd3aa9-3b46-4e5b-a53c-0087404c4393,261369.76325924005
e7f6bf36-32d4-4eac-bbf4-c9add294e872,211008.11614930182
2279ebac-7577-4ef3-8a56-0c4fb11f57a1,227165.64925907349
0526fb31-c27d-44a6-a899-4ab412d612ed,129590.3313797916
f6b71f37-13ea-4c2d-b0f9-179770e6d2a4,380720.3353229983
7b4eceef-4b5c-4b06-9f5c-075360579a28,394434.41700788843
d173a65d-bd71-469b-93e2-d24639c6747f,339441.08899717475
12543212-3ee8-481c-a315-c21c3ddea90d,783559.56691974
ddba3859-32d4-46de-9c36-b168db7644b1,745543.5794937356
b4e5ef15-1e02-4889-af5f-c89c6898d3b4,382774.7035691427
990039e6-8fea-46c9-b3c5-8bbe76b89d7a,619415.1785617484
1249d5e0-7af1-4c07-906e-3a6a010a6334,141925.4593921039
0d1dc918-0806-4011-a9cc-e1dd7186e53c,131156.22231213795
bb9caaef-c6e4-4aeb-b284-bf7be8ae41a9,861020.9805236757
cb951a7e-7a28-4ac9-a43c-7b416e7cd8e8,239291.2737603213
308663bc-00f9-4905-9958-4bdfa4122c92,233291.40883961043
f6f960f4-7162-40f9-8e26-8f4cca58f256,194985.13812362173
af931abc-b9d1-444e-a68a-576e734e20c0,281946.0449978593
bb8c0232-c77e-4a9f-a574-d6464597de54,160908.06453781982
e4b77d38-aba1-4417-a44a-dfe0c5af9f0d,294018.3384539657
70ad1133-636c-4542-a103-cef9d98335d0,212685.76510646308
4c89b3d8-7d93-4265-8ea8-7239ce51aafc,210976.54826991487
8a941be1-8aad-424d-9ffd-dca43d5ef139,131864.88568526568
8a1a35ae-8a4b-4861-9c6b-b92881b77739,167822.41226384303
e6ea670e-2939-4ddb-aa04-ca5ade0b3ac3,381966.12743050285
bbdd444c-39b0-4e8d-8fd5-bca61a152a0a,196633.71917474238
f9707e04-1cc9-4514-aa49-48894bb74521,115384.23176168527
bf3a5829-5ffb-459d-94a4-b55fdb412f39,132251.4214554957
15f05a4d-3f14-44d3-b846-cdaf163ec928,269315.8185983258
098530f2-b83d-4ac4-aafb-a0c0ec67aa36,322370.3745001987
e979a17f-6bc0-40fd-82ce-777867ecd265,208624.85139690532
e257b2c4-6bcf-4b1e-ad65-e52cca762781,379123.1253726363
f6682e0e-7bc2-43a9-95fe-edcaec7940a9,537593.2755889017
13c3fab9-8e7a-40ab-a121-cdfb302ef0db,335557.95360306744
f2f8d013-b1c6-472d-a8ca-5a767dfa8fc8,369323.54207508516
c30f91af-a4c0-410b-ba61-95266f0d2adb,333624.66154432495
df4252da-8abc-490e-97c3-c06fe636564a,603713.8887134478
37e13d70-c450-4436-bdb1-adeebd2d61fd,135916.8361788678
a3e15480-6453-4a7b-8e56-a0b13f1748b6,199971.14136121096
1ceaa913-33cf-42e9-b76c-72bf9cb3520b,278908.2765906672
7532ae6c-8416-44f1-a428-e9da9ae657a9,343704.2777973874
86ff0f06-7aa6-4bb0-bc09-9902fae11272,439226.01989028725
cdf7e932-fd51-41ac-b439-0a4bdaf0ca69,135971.37122019322
afc742c1-f3ed-4a23-9797-86292e980f49,414611.9519002451
a48ce319-b961-4682-8f41-d757cb8d51c9,408294.40848756325
f2c88d2b-3216-476b-84d3-c87b811844ea,335098.0650475947
e19a8fd9-9df5-49d4-a068-a8bd3e7708c6,316593.57821789634
c0c27cab-a7cd-432f-8b55-12648e887e14,319488.1099048514
6c0be00d-501c-4027-a867-5a73ec0ac8dd,446438.7264384702
8ad3b55a-e818-4770-8fdc-f8aa9ebb3cf1,389155.6242250473
400be320-2240-41a2-bc5a-4cab6ce79868,288804.9861389612
85500752-a0a5-4ade-8d9e-9e0e2068bb02,351031.0248430103
aad87a69-0f61-4a50-a3bc-aa1cd8f37ee5,197363.4638754665
e9965104-0093-4e2e-ae0d-edda0f88b3a4,285816.8306111785
9ff072f6-81bc-4675-80ac-8209af3c1f26,132251.4214554957
e7dd2013-29d7-4901-bc18-764745aea3fe,385488.0346644962
7bde2076-b42c-4a73-b17a-fe29d587db1c,190076.34783513503
a745bd2e-2f0b-454b-b1a6-2696433b8cf2,368341.21508280135
77f9ff70-893d-42a7-aaab-cc8f791b3ea2,284500.3744322322
61be2282-8859-4c0f-9883-e9a9d102d881,488137.0478147388
a24101f2-b284-424c-b956-38dc94a33943,195696.7971729328
f04b3fbd-f248-4ba3-a6eb-6c5cab79f2f9,212685.76510646308
f025ed44-5950-4f85-a08c-682dddb61d49,155381.79634715692
b7c6684e-07ea-46c4-b94f-f84eaebc729c,376421.08609876334
266cc771-110d-414a-94f2-fc123d5a6e50,335684.85929095367
8b3303b5-495e-43bb-821a-2221ef02e702,155623.89259427867
c0cfc0ca-425b-4e0b-abe4-26a35ada5ad0,138008.93382933488
2c74ca45-7e51-4c4b-b868-a71c278b4e26,130120.6595948155
526036d6-6282-40ce-970e-121ac50ade0b,362956.2863877195
f6466b8f-1038-4440-ad03-ae6cc8d6d3cb,269897.3638519413
800ec0f8-0fd8-484f-8f86-e157447f14a0,291352.33736488654
0340266e-5f22-4dce-90f4-9b8c21d16cfb,414458.79527300125
855b5df8-8710-45e6-aaae-cd67971306af,210674.9410484497
8a5c8f6e-d115-4609-8a01-bfff68617952,445576.6550309863
f1e6fd40-beb4-4bab-98bd-272c88bda3e2,809258.2721746159
35de6277-23be-44c3-bf64-39d1ff05ed05,305960.91767800093
6bae1568-fdd2-4b68-9096-44d952010406,160825.04219147243
59735951-78f6-420e-9811-ceaaff78e334,140988.88693163582
5e7090e1-deca-408b-9eda-dd91c7d8ac2b,459884.86134552344
8f8b6422-63b1-48b7-b140-75b5c01905c7,237140.7696912343
fa7f0964-8b22-4ffe-90dd-05303e28a3b6,566917.184988069
9dace93c-25b4-49b3-815f-6baf68448db4,390801.22197504254
79bd9c7a-fa43-4b5e-abf6-a906ccb79b29,274593.88488632475
35b531b0-58fc-4b4f-8e0e-0cdca4a70876,169545.5069590258
7388051f-2f74-48cc-948a-fdbc05ddac02,439226.01989028725
63f68def-3808-4830-94db-612ecceeed46,311543.3552222283
adc96d19-870b-49f3-bf8f-099ffb289732,216213.59585628763
6fb7f925-682d-405d-90d6-2744ebb03987,319235.3700188931
44062a9f-fbe8-4cd8-b0b8-302c66552234,409149.01492522104
4d349de6-70d2-4364-9b08-a6ce78177f6a,390191.0066547246
ff1c3ae5-5525-43d3-8433-f00de5d062fa,710034.6215217267
cd89ea9a-0021-4057-bfcf-ad79bde38992,678945.2216150315
4bae7528-7bdb-4e08-89e4-b988d1b33205,308982.8677604577
b8af8ce1-c460-473b-875d-e5bea2da1f8e,188654.30242774138
14b661c5-a21a-4c1c-b9d8-6da00dd525d4,502754.62637536856
125267c6-c4d1-4061-a766-323d77734541,483618.9538626888
6d639179-216c-4b97-bc62-f407b6d81788,230769.82998746814
35f04741-0f1a-4bc7-a1f7-4b753e637901,612987.7818983404
42ecb50f-be68-4231-acdf-60f32b5668b2,670130.6564113508
64d98531-10b0-4369-923b-22a25466bf4e,523386.36152035324
a7a5ecdc-c3d4-426e-8ec9-9998504df627,770555.0393200829
9dfa89fe-0483-4412-93a0-26e3d62bacea,256289.86027853607
e5d886ef-18de-4deb-a466-226f67693d9d,338568.70700687624
0cca9660-543b-47e5-bf58-1191f350f1d1,227691.40750403135
119210f8-8f7e-4baf-a7b6-2817e35779fb,303447.52320241166
86078568-1b08-4ed1-95c2-c5fca4e0c9cc,155200.1976964534
69a5c329-954c-47b4-806f-1742013880e6,135536.95334390298
78b28116-7c0c-47d4-8b1e-52d2ce099abb,273651.34509620245
4c3ac36b-e37d-488a-8a85-9b740d74b776,420187.4339942498
820ea651-f9ca-42df-9e73-846049d348d5,89091.95397339344
264c3a6f-0951-4b12-81bd-528a0b11bc08,287461.31001674465
9d72c862-b646-4307-91ad-b80aad2f1a58,454734.22409042105
b3f35fa1-01ee-47c7-a543-30d41fefdc61,316174.80727965315
aa759bad-3ebc-445c-9e3f-26e4617648b0,254003.51170030108
ab9c8b61-e985-4edc-b766-9e6d7d868ec6,68989.9427341022
2823ff33-0a27-4afd-9a17-674e69a7e71e,208360.81629788404
c9efde91-e12d-411a-bc0d-967ecb72d393,186666.52647541466
bfd504f0-2242-4c30-b0e4-3205e6699e79,351010.72566245554
c6364da5-049d-4d5e-84eb-7e6be9237876,462904.738177162
4b6de079-7de3-4f85-a48e-76e08bfbbd94,291300.4174522456
68f791a0-0eb9-405c-a667-0d230ef74f7e,248669.66227915976
b9e7698a-1397-465c-b4e2-e99ea817ccb6,336881.54707173916
23a0b04c-8982-40d0-8f57-d0adc529f06d,467743.0326579348
c2366e48-a66e-4ff9-a22a-99a6165b5e53,407751.53440241324
6f3c93ce-866a-45d8-883c-ce661d62455c,424078.80291045195
6a4302a4-9a22-4935-be2e-94c1e38a30a2,160908.06453781982
15cb5664-fbbf-4817-9a6e-2439cdfb62bd,455362.24020956387
edc344e5-1382-4503-9d4d-edad1b23e64a,233694.19653507243
81dbdc54-ecd9-4ce2-b1fe-b2874a235cec,439640.6658077166
aef4bece-abd8-4c92-a682-f653052b5dc1,1549117.5043330984
201313d8-d226-4d51-a26b-85fbd8191c04,213651.21492745774
ec2db094-757f-43e4-9de1-4f724be11ce7,240533.7071247469
64861ce0-cdce-41b0-8642-aaddb83621f2,313631.65706737095
a7e5ab07-a85e-4b44-b67e-1fa8cc313a51,384289.53462780884
c6c32bd3-5ae1-4338-82bb-b0e0048edd9f,343142.2450111244
d7b2ff30-65bd-451c-9334-11227df88c4d,194603.14774727507
ff55db46-d7c9-414f-b28c-9a614098ad64,238660.1877124307
ad09e6fb-9427-454f-ad3c-ca007ee30856,488588.42658321204
7faabfc3-7d23-4385-875a-9726784acfc9,157081.1656012074
8ab9a8cc-b337-4786-b664-4f3feaff6a5b,901690.2163743455
e4b8269b-867c-4ee7-9339-2a0b3e670db7,264228.2352503619
641437b1-9188-44ee-b7dd-85348e891587,183656.189495151
92f050e6-4ba7-4350-ab82-60e476695a71,281685.8974600507
e6612a0a-9959-4ac9-ae98-245266a53c6c,297188.4818596103
a7d4dda1-9d50-4439-85cb-f27a043f6188,201871.62789494448
216f871e-7244-4f91-b9f8-05409e49a764,220397.5285421831
b2bc8052-c221-441f-9d7c-81349d898a04,161289.54605657706
0cf10895-65be-4f83-9e83-e96a6b6be8f8,161376.02660642724
88c52a14-e665-4157-847a-25edb179c9e8,291108.35638770455
050ffa28-425c-4a45-b351-7e2a4d307198,225621.8704166379
0c17cd02-8fcb-47c8-be8d-c653d9a89c18,419423.1784548698
3bd49089-5a65-4218-8b9a-635712b52422,267341.55568520084
45b5c701-043a-403e-aefd-9656a5ed4613,794458.2786971501
47184414-0fe5-480b-9907-6e7346de2413,159176.56015307084
d5951cfd-8c57-4f6f-83d5-ddf4b89e53dd,266081.1119897947
cb3eec5c-a3d4-42ca-aefd-0b79b30287ae,504044.9722664424
22a750a8-d989-44d4-878c-fdc8cc20569d,203897.78202110413
151a420e-0860-4ecb-aa69-e0a720cf4210,198099.34827094153
407a5455-ecbe-4cf5-966b-759f2b52e075,209172.0543991332
af8d0cb4-b530-4586-84af-eaf9a8a52ce6,334872.5384153217
4261f63f-c792-4df9-869f-fd7d25eb916e,525066.390564676
23ee5bad-c4a9-4077-ba40-bb287345da51,168386.25466223774
00d132db-4c29-496e-9c3d-f6406b494180,294367.5114023164
c6abd02e-e260-4dcb-ba7e-f0829e3f10eb,408265.8849444915
10f90d03-7538-48d0-bf3b-aa2a1f8d9134,441721.94162473344
dcae5abe-92f6-4232-adf6-f7936d22fecb,360458.17165253655
2ebdefdc-33ca-48ee-9f99-f9c0bfe657bf,274149.0179264138
f20ee9f5-5af6-48cb-b74c-e766983f2d9e,195694.4444188255
19d7c483-6599-421f-930b-ab1375f0b0c7,341213.68455303344
1daebe1f-9008-44d3-8222-d27c67cd02fc,251954.29992051222
dcab9cea-6a7f-46f0-bccf-cc4b11d6485c,299656.070041248
261cf114-b5ee-4ad0-8c97-04d844bae416,551115.3610061015
7480cae6-0933-4762-8aa8-d3946f96c5e2,504319.5010880199
169896b7-1b76-43ca-9e1a-5ac4898e58d8,457571.71590999427
b6c61ee2-9120-40aa-8e7a-25fe0c9d5320,375618.8533664896
2f91c7e7-4f88-43e6-8cae-03ae4fbf81bc,445225.51175545214
c554fa9c-49b3-4998-9f3e-3126c9ea1d3c,558433.6169011628
5efd9953-5d3e-4200-9da3-1668c8a6cbfb,354834.04114250734
c087c061-0cc2-4583-8eb2-b2ca8cce419e,292281.49893852836
9898a4a1-6b33-46d0-9e90-d07cd599512a,409864.0128218738
f06a04de-b16f-4470-97ee-2635923a8adb,267675.03409559256
f780c98e-50da-41f2-af30-0c16a4a37ae0,285756.8160037598
b227fc8a-4c09-4860-8a0d-c670cb6983f2,610535.0027936822
fb3359a7-53ed-419e-9c81-1cb9a35840a3,452506.813978173
6cdf9c07-5125-4a2e-bed8-6569cf8ee36a,377781.1163160717
23b6b391-144e-4a04-a8dc-7dc9ecc745de,255181.42237702585
a82c5c04-1a3a-4947-b257-33b4e4be8771,104428.75546558228
da0a7c82-60b5-4ab8-83e1-8b6e243e3ea9,237140.7696912343
ce7e6671-ad06-4773-b382-40c8aa6ccaf2,356798.17562040803
ab7c225c-fa7c-463c-ae7e-13bae9fc82ae,569863.4294160658
1b0b19ff-3894-4c3c-98a7-b147f3c87d23,576110.272818186
8cd9a8b4-b535-4230-8a35-5e1d2dbee434,169022.88976232227
fa49dccd-5438-490f-9ccc-935ca8afb3f7,360634.4083642598
a6db8850-bb4d-4ce0-9a05-5cca0608a7a3,203897.78202110413
90e5ebf2-e7d6-4a99-8427-1f612135d0a0,454437.52526110294
36a45bfb-0ed4-4fd6-af40-e3e063341f4c,271261.40166904056
12cb3e24-ae74-42b7-8df5-693a76e474d5,445225.51175545214
e9363db3-21c7-443a-9955-6f1c9a0da2e7,120091.73352698854
647a024e-93ce-4c2a-95d8-b7818592d3da,408067.806950045
716615cf-b0ca-427b-b642-dc6777e806e3,714677.9148474276
97d5473c-5305-4f85-ae4a-da3e1b85529c,416361.32488651207
0a1d84e8-aaf6-4836-826d-89856a3620a5,1187807.0684462287
42789a89-9747-440c-86ac-6e46cf07e773,419978.5016652794
0b2d13ce-357c-467c-a2f6-86117bab03dd,177351.25483427822
e6ecad9c-4ed0-48b1-b79a-5d1181770ed5,132251.4214554957
9f28b5e0-bc2d-49cf-8d16-0a463e9f3b68,318251.3880891414
65b08bd4-7c74-4b74-a2bb-f7b6704de2cc,405381.73643571866
71eaecfa-1ace-4c0e-a91e-53d184f003a4,144126.06966511413
8377ef7b-b36d-4bd3-b5fc-bdffe660cccb,108084.5025587728
723cc2fd-8b77-461a-88c9-e674bb5266b8,525066.390564676
1cb4466c-f1f3-46a2-baf2-5e81cfcfa87e,318655.7996584265
309bb6ae-63df-4354-9d4d-85c7d300c571,784080.6288007107
2ab785ed-615f-45a6-a2a4-4f4402bb4d97,158877.4115285053
c13b9844-10b1-4371-8149-6b8ea36de7d8,252217.78617919722
a35f5cc5-18e4-4643-8654-1670a0b32523,138871.70782889437
aa428e78-d648-4326-bcac-33915f32306f,242353.95976747246
4014c6d1-98d4-4d1e-a012-6ce2ac180d91,334008.7149703111
b29e8b94-e4fd-4d84-9c7d-bceb1fd7f3cd,367259.5012180113
32890c17-1312-4db1-83b1-1706213d1280,213617.2700540935
b1538dba-7a19-46ad-a128-7d27582af4a6,407524.78853593924
00d243f8-89ec-4726-a86a-b7616973734a,330703.2240289682
f11310e3-74f2-47cd-b613-a911fd1a3a02,244678.60621937423
c4979a16-9e36-4d7f-9dc8-813f48add9f5,287464.7415019789
7aecee50-6fc6-430f-818a-17eef8d1b761,643410.944357871
6d0fb9c1-c9d5-4bfb-8532-147e5b049674,357417.98591054283
8ed6e659-5119-4a22-9d33-d498a49dfe4e,236062.17663641387
3a0da51a-c95b-4a8e-90a8-9031a9dc8931,475173.4065863809
854aba43-0c6c-4a06-b415-1b4d777e5908,253933.5726021872
fa614dc7-e1f0-4779-8ad9-bfaaa2c37e89,383283.3689271832
d2426457-efb4-4257-b7ad-a2804944e9de,138626.5983441755
fc8fd4aa-88df-440c-8d0d-f2247e5d8108,285207.29772163846
efcecd1a-d5db-4813-a9b5-673b87b4f17a,173444.36549723035
9282ba20-1bb2-44f9-bab8-37108506a4e0,767210.8973269683
f19bcb0b-7163-4760-a4e1-546d89398428,338298.5666401876
8aa5a02c-963c-4286-b560-ca6202ae47e7,577142.3144480025
5e4abcd0-0912-4869-8feb-98e9c5c0ded7,288045.3717288088
58d32464-c76c-4dcd-9194-142f9fd62499,422861.010714085
c7f6410a-87e5-4ae2-93a9-c95cb0fb8102,210656.16278412467
d4406823-21ef-4d4e-a2a2-a3594b540b84,276341.35840471974
c9961b1c-f2e2-425f-90db-f86f43d2867c,215895.9208419348
3b9c21a3-00af-4202-93ea-8f795c486c42,117077.15125815834
a99897dc-da59-43dc-8ae4-346aeddeafae,233030.37003413838
1526125a-e601-48ab-9f97-6f275f5eb504,599208.1447678183
2d2b794f-b616-4344-8a55-6f1f9551145e,237182.5610757074
136ec6ae-bb5c-4707-bb22-705567692c72,437548.4840198447
0403a993-437a-46d9-a80d-1d9ee80db4b5,189392.9642397906
9bf5225b-59a7-43d7-a773-e37b5f509799,311745.887159761
99574c97-a609-4e39-962a-9cda49494962,586402.3896887024
5b83cebf-e6ab-493d-a3a1-d3e2148ae496,528454.8984690104
b2ad4396-a5e0-44cd-bc2e-fb1fa422cefe,104396.8739272857
de29f931-8180-4b3b-95ab-56f9f7cecadb,336058.6018641009
c09e895a-521e-4971-bd1f-2d32d413a584,1143671.2529881909
075430ec-64df-4654-9ecf-12b20167c571,427686.1718488124
2f719333-3893-4118-a213-28162bd7f895,578150.0289880515
2923923c-f038-432d-845a-7b059a2b6310,154940.93277034647
1638f738-e18c-4baf-a405-1cb611b6655a,152121.8845738286
311ab0eb-0596-4f98-a145-198226a6297d,480731.542837291
9aea664b-308a-4580-90a0-ae32b6f96846,624334.4180063442
1ef6b914-f72d-46c3-978e-985709873eb8,248776.68067277595
5c9fbcef-b24b-41e8-ac2b-d95d5053a0b4,92584.8622377605
7e2fb83e-5b63-4e4e-a239-d0eb2c416492,425354.7611888206
307d310b-5593-4e25-86cc-5c55f483a731,220250.73259747762
b5e41d0d-b27a-4aa5-977a-0e9c82ad02b6,293361.16779656766
8d93b0ff-91b8-489d-825b-5e91cbabc906,456286.23862099723
67aad8a5-9114-4261-8bab-74dd7d4ee511,270455.43535263615
0ee2f3a9-1ed9-453a-b61c-57f8b8914d86,833309.2116229075
40ad9de0-63b3-4eeb-819b-0bf7c0a0d99d,408221.7896929793
4c6ef246-57f9-4150-8ebe-f19aa7821016,205169.02747383725
56b20779-dc2f-42b6-a3ec-b671c25b7c6f,612416.3061276167
0b9f26a8-3fe1-408d-b57f-0a58f167355b,217579.5708178062
29eaf46f-5826-4ca5-8370-ed1700fbc969,562759.0382820889
a2e14605-ed1b-42a3-ae0d-ebf2148e169e,292200.8352710817
31211058-52ed-43a4-bca0-19bf42a6dcdd,213034.48955811388
bc5522c7-358f-4b75-b697-6d31579448c0,294909.3747339915
2aefbeca-66b4-409d-8668-926f023ac657,89122.10278043816
e0190143-9933-465b-9023-a126e124fda3,223901.40385355716
0cb072a6-5b86-4d67-b827-b52b6f74a2e0,203897.78202110413
6123522e-dace-4dde-90f5-3c854bf53330,319267.85139915114
4b18d837-194e-4ce1-8b7c-8fa28453951a,590679.1132364213
8b8d03da-2ebc-4696-8e4f-877d956c9611,287576.5312117918
f33a767f-ba51-4bc7-815f-951000569171,419345.96546291024
633ee985-7ef8-416a-a142-2439e60ab40d,270207.18983091123
d7be14b0-04a9-4e65-bae9-ea1c42a295d7,197626.44799990594
d1427508-b79f-4b2f-8f85-a41c6071f5ae,304759.40817285475
6dcfe6c4-afa5-49ee-9575-c4ad4b98df8b,191285.24917532117
0bd9030c-6426-4287-9c06-2be889dcfd06,178325.44553463097
3783564f-d17f-4b67-bfa4-485d4dfa6455,397354.336012237
da36b64a-5899-47cf-b5da-221c0bbaff53,203149.55263278776
494b8a78-c6e6-4a77-8177-b558c358c263,521018.3860509392
9ff6fc55-efba-4acf-9cb8-dea4d03d26fa,353820.5710506732
a0d82677-4608-45d8-925b-8b3fcff41586,322712.758637301
6445b277-ac31-4490-8ced-8b85c1a860cb,328106.17009986134
68af030d-a127-4ad2-831c-f0edec9c7080,331495.2081278432
86357485-adf9-4f9a-88fb-5e1692ff086e,406947.78688061517
36e5cfb0-49c7-40b4-840d-3af17bb7d76a,133916.7096225379
b001c334-25ad-42e1-bc16-f28c42f85936,238977.61774578987
38f23c6f-9b99-4a91-af40-376822bb0bbe,529276.2678034997
0d7ff307-3d3f-4e6d-8879-bdff5eb7e2cf,822327.0647178645
33415bad-2280-484c-b9dd-6b6b8f488e9e,268296.09260810603
be3b6e4e-7b4a-447a-9b14-d1ad8936da59,119229.33652417672
a3534687-71ca-4a85-9b7a-4eac0d764571,461656.0485747847
a23d0cd0-2f14-4301-9c86-77d9217d595e,1336334.8648617626
69885999-ed87-467b-ba88-baff256b0aea,321056.5263199327
ee004fa2-2995-4137-958b-12f85df565fe,275035.74479886296
b164158d-af84-4cec-8983-d0eb5c6028ed,306212.30225960526
b1fd3b51-1eaa-4728-833f-ac067bf4944b,130120.6595948155
2fbc7102-9019-4a3b-ab70-bd3389913247,892009.1815317955
c62cedc4-2056-4cb8-b5b1-733fc0e3b78b,449369.6497311445
1197a19f-d575-4015-ab07-5333415df0f5,307878.6336128311
efb34c26-e759-495d-9753-8810abe2709d,740214.8893500651
385639dd-c970-4cc9-8ed1-fd81a5f4b67d,322209.7794261431
f3d9b0d5-129f-4421-98c9-8e838b4a51bc,306861.242630892
33f803ce-0dde-424d-883c-167075e8c3e9,345885.7445126127
a32e321f-1055-45e1-a07b-284e50fe2fac,597526.0757919224
a0f17dcd-4adf-4452-96a3-31ea6228c910,362918.08164447476
551c6a80-94b2-49ac-91f4-8d53c641516c,204055.61619781647
4f573c01-9457-44cc-b4cc-75e9fda84c3b,362915.03351980535
45fd4821-449e-4fe6-8f05-eac88af065b4,789981.9206720433
aa9da45a-2a45-4332-be57-0374923b6157,594136.0431770773
9f4315f6-4e5c-40f5-8753-2cf6b7c20004,665058.8686882723
3d37672a-1011-42d4-b503-a2c233a25287,166596.00755915968
8ee99d1b-33ac-45ca-8830-c4de452aab06,323596.14650247275
d610bd00-7beb-4d4c-a56a-2b49eb6d7f3a,115126.35093959278
d42d8ac2-1883-4d33-9727-b944c9fc49ee,525572.7331673445
6a3f24ab-abac-4d59-9f5d-7afecfde916e,225039.18061758467
7314d47c-404a-4275-be15-c82b47f58369,431187.7619154486
f01eb69a-6c3c-40ec-add5-7575e1a5ddb3,630011.9927524109
5e1f7a86-9a68-4f89-bbae-ab1cd5483824,340275.83066621964
eb31640d-457b-412e-8c21-6d20bbb4e7bb,437447.658838369
70bdda9c-655c-4f43-9093-49cb31003b4f,393925.52521115437
513fbcb8-2cdd-4118-bdcd-3288d99c4c3f,316459.2788012293
27d96304-b8d1-4d0b-aef2-7d1cb46e118e,132251.4214554957
220e2883-8f85-48f6-a654-b9a60ff5e2f0,152628.9398207237
eac76794-7edb-40f9-8c32-58a822b3418a,160100.59319349972
04c99efb-d068-4c19-8e3c-b495a442d4e9,140036.59663458302
0e5c1a48-9d0f-4a92-ac5f-762bc0cafaa1,209909.28666072368
e22cbcec-8ab9-411e-8a8d-408617b03751,353820.5710506732
894c9deb-322d-4ec1-88bf-66c1133399a3,170465.3823432975
7980016d-04ef-48a4-969d-c16593cd5395,126783.41534340123
6bc56e38-9827-450e-92f2-04d7a2299acf,1031734.3398014238
88b3c312-82cd-4e3c-8a84-081ca7d169bc,272069.68525989505
