identificador,prediccion
86ff0f06-7aa6-4bb0-bc09-9902fae11272,197345.99909643328
cdf7e932-fd51-41ac-b439-0a4bdaf0ca69,105087.6567913393
afc742c1-f3ed-4a23-9797-86292e980f49,211572.30096523487
a48ce319-b961-4682-8f41-d757cb8d51c9,223789.1005925773
f2c88d2b-3216-476b-84d3-c87b811844ea,331873.0210464527
e19a8fd9-9df5-49d4-a068-a8bd3e7708c6,313307.6076649528
c0c27cab-a7cd-432f-8b55-12648e887e14,291345.8977379808
6c0be00d-501c-4027-a867-5a73ec0ac8dd,469986.1100953787
8ad3b55a-e818-4770-8fdc-f8aa9ebb3cf1,324485.57084044535
400be320-2240-41a2-bc5a-4cab6ce79868,205018.0264530226
85500752-a0a5-4ade-8d9e-9e0e2068bb02,284720.095592787
aad87a69-0f61-4a50-a3bc-aa1cd8f37ee5,259672.32527220258
e9965104-0093-4e2e-ae0d-edda0f88b3a4,183046.83239298654
9ff072f6-81bc-4675-80ac-8209af3c1f26,206914.87344555618
e7dd2013-29d7-4901-bc18-764745aea3fe,420557.31702602527
7bde2076-b42c-4a73-b17a-fe29d587db1c,141966.456384106
a745bd2e-2f0b-454b-b1a6-2696433b8cf2,226615.5584132786
77f9ff70-893d-42a7-aaab-cc8f791b3ea2,200707.69653157803
61be2282-8859-4c0f-9883-e9a9d102d881,257198.68063971493
a24101f2-b284-424c-b956-38dc94a33943,111851.07621693483
f04b3fbd-f248-4ba3-a6eb-6c5cab79f2f9,121024.73987695025
f025ed44-5950-4f85-a08c-682dddb61d49,158237.00119855098
b7c6684e-07ea-46c4-b94f-f84eaebc729c,288258.35621420696
266cc771-110d-414a-94f2-fc123d5a6e50,246594.75930601516
8b3303b5-495e-43bb-821a-2221ef02e702,151451.7130951816
c0cfc0ca-425b-4e0b-abe4-26a35ada5ad0,125319.73311915164
2c74ca45-7e51-4c4b-b868-a71c278b4e26,158164.85351448413
526036d6-6282-40ce-970e-121ac50ade0b,200815.96528027067
f6466b8f-1038-4440-ad03-ae6cc8d6d3cb,237274.36250707906
800ec0f8-0fd8-484f-8f86-e157447f14a0,265288.0639495051
0340266e-5f22-4dce-90f4-9b8c21d16cfb,705146.4319334119
855b5df8-8710-45e6-aaae-cd67971306af,199925.78314077493
8a5c8f6e-d115-4609-8a01-bfff68617952,424514.29058810923
f1e6fd40-beb4-4bab-98bd-272c88bda3e2,360282.9313289306
35de6277-23be-44c3-bf64-39d1ff05ed05,97121.93961649424
6bae1568-fdd2-4b68-9096-44d952010406,259299.06237789377
59735951-78f6-420e-9811-ceaaff78e334,90807.26054249646
5e7090e1-deca-408b-9eda-dd91c7d8ac2b,237839.35841409207
8f8b6422-63b1-48b7-b140-75b5c01905c7,197982.77640398723
fa7f0964-8b22-4ffe-90dd-05303e28a3b6,229692.79732039984
9dace93c-25b4-49b3-815f-6baf68448db4,94452.76055716549
79bd9c7a-fa43-4b5e-abf6-a906ccb79b29,217529.9581415478
35b531b0-58fc-4b4f-8e0e-0cdca4a70876,100710.66047151358
7388051f-2f74-48cc-948a-fdbc05ddac02,243300.4894574565
63f68def-3808-4830-94db-612ecceeed46,182053.66876818173
adc96d19-870b-49f3-bf8f-099ffb289732,285316.21079845505
6fb7f925-682d-405d-90d6-2744ebb03987,329631.805099853
44062a9f-fbe8-4cd8-b0b8-302c66552234,580377.145329128
4d349de6-70d2-4364-9b08-a6ce78177f6a,110051.49542574714
ff1c3ae5-5525-43d3-8433-f00de5d062fa,339524.8334477555
cd89ea9a-0021-4057-bfcf-ad79bde38992,340866.0106089452
4bae7528-7bdb-4e08-89e4-b988d1b33205,349237.613177594
b8af8ce1-c460-473b-875d-e5bea2da1f8e,144268.93208667252
14b661c5-a21a-4c1c-b9d8-6da00dd525d4,294934.5207271653
125267c6-c4d1-4061-a766-323d77734541,587004.0606201134
6d639179-216c-4b97-bc62-f407b6d81788,75337.74055027816
35f04741-0f1a-4bc7-a1f7-4b753e637901,199714.81252969854
42ecb50f-be68-4231-acdf-60f32b5668b2,407159.4764002416
64d98531-10b0-4369-923b-22a25466bf4e,418236.07064853
a7a5ecdc-c3d4-426e-8ec9-9998504df627,330325.3524727235
9dfa89fe-0483-4412-93a0-26e3d62bacea,319398.8610871232
e5d886ef-18de-4deb-a466-226f67693d9d,166652.6591556632
0cca9660-543b-47e5-bf58-1191f350f1d1,127275.54452595161
119210f8-8f7e-4baf-a7b6-2817e35779fb,133267.2419287732
86078568-1b08-4ed1-95c2-c5fca4e0c9cc,128372.07277142536
69a5c329-954c-47b4-806f-1742013880e6,132751.55444742827
78b28116-7c0c-47d4-8b1e-52d2ce099abb,829162.9957060155
4c3ac36b-e37d-488a-8a85-9b740d74b776,597183.792231947
820ea651-f9ca-42df-9e73-846049d348d5,66557.95565175715
264c3a6f-0951-4b12-81bd-528a0b11bc08,173929.2054904274
9d72c862-b646-4307-91ad-b80aad2f1a58,180607.27698114436
b3f35fa1-01ee-47c7-a543-30d41fefdc61,287044.37721453334
aa759bad-3ebc-445c-9e3f-26e4617648b0,93816.00647427524
ab9c8b61-e985-4edc-b766-9e6d7d868ec6,106064.54243098722
2823ff33-0a27-4afd-9a17-674e69a7e71e,165736.54317717446
c9efde91-e12d-411a-bc0d-967ecb72d393,104466.4196425999
bfd504f0-2242-4c30-b0e4-3205e6699e79,329168.48145934794
c6364da5-049d-4d5e-84eb-7e6be9237876,268952.1999939804
4b6de079-7de3-4f85-a48e-76e08bfbbd94,234423.8403158451
68f791a0-0eb9-405c-a667-0d230ef74f7e,84752.4892233326
b9e7698a-1397-465c-b4e2-e99ea817ccb6,155249.27156841042
23a0b04c-8982-40d0-8f57-d0adc529f06d,182209.62843400656
c2366e48-a66e-4ff9-a22a-99a6165b5e53,340311.4227606706
6f3c93ce-866a-45d8-883c-ce661d62455c,560640.5964709026
6a4302a4-9a22-4935-be2e-94c1e38a30a2,121454.41702386645
15cb5664-fbbf-4817-9a6e-2439cdfb62bd,176152.36515494928
edc344e5-1382-4503-9d4d-edad1b23e64a,202256.97699624122
81dbdc54-ecd9-4ce2-b1fe-b2874a235cec,373123.38350244163
aef4bece-abd8-4c92-a682-f653052b5dc1,526561.5400397693
201313d8-d226-4d51-a26b-85fbd8191c04,96618.00691107758
ec2db094-757f-43e4-9de1-4f724be11ce7,250644.9547702458
64861ce0-cdce-41b0-8642-aaddb83621f2,233463.70459987078
a7e5ab07-a85e-4b44-b67e-1fa8cc313a51,248168.92603272034
c6c32bd3-5ae1-4338-82bb-b0e0048edd9f,213869.398995667
d7b2ff30-65bd-451c-9334-11227df88c4d,229245.10697511095
ff55db46-d7c9-414f-b28c-9a614098ad64,417124.8140567844
ad09e6fb-9427-454f-ad3c-ca007ee30856,540195.2799063316
7faabfc3-7d23-4385-875a-9726784acfc9,206440.95472426357
8ab9a8cc-b337-4786-b664-4f3feaff6a5b,485303.2311426515
e4b8269b-867c-4ee7-9339-2a0b3e670db7,144613.7593283765
641437b1-9188-44ee-b7dd-85348e891587,248732.47101506405
92f050e6-4ba7-4350-ab82-60e476695a71,150021.39857384725
e6612a0a-9959-4ac9-ae98-245266a53c6c,174887.2762345479
a7d4dda1-9d50-4439-85cb-f27a043f6188,168297.54144826296
216f871e-7244-4f91-b9f8-05409e49a764,200740.34849464643
b2bc8052-c221-441f-9d7c-81349d898a04,159113.20422560442
0cf10895-65be-4f83-9e83-e96a6b6be8f8,108701.191850458
88c52a14-e665-4157-847a-25edb179c9e8,262539.0131430805
050ffa28-425c-4a45-b351-7e2a4d307198,141434.70344401963
0c17cd02-8fcb-47c8-be8d-c653d9a89c18,269590.28781338874
3bd49089-5a65-4218-8b9a-635712b52422,180447.53448634778
45b5c701-043a-403e-aefd-9656a5ed4613,253909.5741003333
47184414-0fe5-480b-9907-6e7346de2413,103287.1976150763
d5951cfd-8c57-4f6f-83d5-ddf4b89e53dd,206344.20445671288
cb3eec5c-a3d4-42ca-aefd-0b79b30287ae,319702.9419139055
22a750a8-d989-44d4-878c-fdc8cc20569d,100359.52861759598
151a420e-0860-4ecb-aa69-e0a720cf4210,319340.31362193055
407a5455-ecbe-4cf5-966b-759f2b52e075,236158.8886967311
af8d0cb4-b530-4586-84af-eaf9a8a52ce6,236582.04853230057
4261f63f-c792-4df9-869f-fd7d25eb916e,311834.9414876873
23ee5bad-c4a9-4077-ba40-bb287345da51,184172.673240802
00d132db-4c29-496e-9c3d-f6406b494180,393776.09713879874
c6abd02e-e260-4dcb-ba7e-f0829e3f10eb,198098.10585855306
10f90d03-7538-48d0-bf3b-aa2a1f8d9134,181068.1607230945
dcae5abe-92f6-4232-adf6-f7936d22fecb,289289.84755223384
2ebdefdc-33ca-48ee-9f99-f9c0bfe657bf,168126.353162787
f20ee9f5-5af6-48cb-b74c-e766983f2d9e,136392.94195448887
19d7c483-6599-421f-930b-ab1375f0b0c7,424174.52653640544
1daebe1f-9008-44d3-8222-d27c67cd02fc,191739.56942245283
dcab9cea-6a7f-46f0-bccf-cc4b11d6485c,230250.97878256874
261cf114-b5ee-4ad0-8c97-04d844bae416,216745.0365053631
7480cae6-0933-4762-8aa8-d3946f96c5e2,448901.05441302067
169896b7-1b76-43ca-9e1a-5ac4898e58d8,279137.077324623
b6c61ee2-9120-40aa-8e7a-25fe0c9d5320,295127.3573228289
2f91c7e7-4f88-43e6-8cae-03ae4fbf81bc,184021.83395243913
c554fa9c-49b3-4998-9f3e-3126c9ea1d3c,385461.118742627
5efd9953-5d3e-4200-9da3-1668c8a6cbfb,262626.33483104437
c087c061-0cc2-4583-8eb2-b2ca8cce419e,216557.62723493605
9898a4a1-6b33-46d0-9e90-d07cd599512a,398170.6620937258
f06a04de-b16f-4470-97ee-2635923a8adb,207409.00050520868
f780c98e-50da-41f2-af30-0c16a4a37ae0,220223.86209359858
b227fc8a-4c09-4860-8a0d-c670cb6983f2,229276.78347864695
fb3359a7-53ed-419e-9c81-1cb9a35840a3,210436.94341505237
6cdf9c07-5125-4a2e-bed8-6569cf8ee36a,415501.9367817661
23b6b391-144e-4a04-a8dc-7dc9ecc745de,102902.51409764556
a82c5c04-1a3a-4947-b257-33b4e4be8771,100386.93515567297
da0a7c82-60b5-4ab8-83e1-8b6e243e3ea9,216498.48350486858
ce7e6671-ad06-4773-b382-40c8aa6ccaf2,181539.51494014388
ab7c225c-fa7c-463c-ae7e-13bae9fc82ae,192794.02118012292
1b0b19ff-3894-4c3c-98a7-b147f3c87d23,343627.65257497254
8cd9a8b4-b535-4230-8a35-5e1d2dbee434,114595.76043855978
fa49dccd-5438-490f-9ccc-935ca8afb3f7,115849.59753330275
a6db8850-bb4d-4ce0-9a05-5cca0608a7a3,87780.93970913673
90e5ebf2-e7d6-4a99-8427-1f612135d0a0,190459.47032664297
36a45bfb-0ed4-4fd6-af40-e3e063341f4c,136109.13186381522
12cb3e24-ae74-42b7-8df5-693a76e474d5,337894.28558524325
e9363db3-21c7-443a-9955-6f1c9a0da2e7,136144.66652847297
647a024e-93ce-4c2a-95d8-b7818592d3da,179550.22055762407
716615cf-b0ca-427b-b642-dc6777e806e3,611698.3412596814
97d5473c-5305-4f85-ae4a-da3e1b85529c,170676.38419347964
0a1d84e8-aaf6-4836-826d-89856a3620a5,675030.9817970438
42789a89-9747-440c-86ac-6e46cf07e773,309689.22983448015
0b2d13ce-357c-467c-a2f6-86117bab03dd,106579.54525811478
e6ecad9c-4ed0-48b1-b79a-5d1181770ed5,109465.03549614803
9f28b5e0-bc2d-49cf-8d16-0a463e9f3b68,315950.18903285894
65b08bd4-7c74-4b74-a2bb-f7b6704de2cc,278162.7772547882
71eaecfa-1ace-4c0e-a91e-53d184f003a4,161134.62200214315
8377ef7b-b36d-4bd3-b5fc-bdffe660cccb,96393.48200081635
723cc2fd-8b77-461a-88c9-e674bb5266b8,250982.4257186487
1cb4466c-f1f3-46a2-baf2-5e81cfcfa87e,150171.8690462323
309bb6ae-63df-4354-9d4d-85c7d300c571,95863.24956352134
2ab785ed-615f-45a6-a2a4-4f4402bb4d97,145843.08324634953
c13b9844-10b1-4371-8149-6b8ea36de7d8,256398.4401107783
a35f5cc5-18e4-4643-8654-1670a0b32523,140224.4814760337
aa428e78-d648-4326-bcac-33915f32306f,189830.43116797454
4014c6d1-98d4-4d1e-a012-6ce2ac180d91,183181.83693756873
b29e8b94-e4fd-4d84-9c7d-bceb1fd7f3cd,186584.18731178888
32890c17-1312-4db1-83b1-1706213d1280,172781.8426332736
b1538dba-7a19-46ad-a128-7d27582af4a6,370943.69579504704
00d243f8-89ec-4726-a86a-b7616973734a,219516.37654720913
f11310e3-74f2-47cd-b613-a911fd1a3a02,93597.70915870776
c4979a16-9e36-4d7f-9dc8-813f48add9f5,427075.78580061847
7aecee50-6fc6-430f-818a-17eef8d1b761,280097.0943878608
6d0fb9c1-c9d5-4bfb-8532-147e5b049674,217002.45430939613
8ed6e659-5119-4a22-9d33-d498a49dfe4e,389643.21203134576
3a0da51a-c95b-4a8e-90a8-9031a9dc8931,429129.60050639795
854aba43-0c6c-4a06-b415-1b4d777e5908,360612.71221991605
fa614dc7-e1f0-4779-8ad9-bfaaa2c37e89,251140.25611580833
d2426457-efb4-4257-b7ad-a2804944e9de,141177.42208845104
fc8fd4aa-88df-440c-8d0d-f2247e5d8108,113504.41411992488
efcecd1a-d5db-4813-a9b5-673b87b4f17a,170537.26689039136
9282ba20-1bb2-44f9-bab8-37108506a4e0,559644.5990049883
f19bcb0b-7163-4760-a4e1-546d89398428,256334.524957464
8aa5a02c-963c-4286-b560-ca6202ae47e7,222735.2806243988
5e4abcd0-0912-4869-8feb-98e9c5c0ded7,186026.20056160336
58d32464-c76c-4dcd-9194-142f9fd62499,263936.2082591475
c7f6410a-87e5-4ae2-93a9-c95cb0fb8102,89274.30339874457
d4406823-21ef-4d4e-a2a2-a3594b540b84,296332.4610676938
c9961b1c-f2e2-425f-90db-f86f43d2867c,131204.79262755293
3b9c21a3-00af-4202-93ea-8f795c486c42,100754.08478994269
a99897dc-da59-43dc-8ae4-346aeddeafae,146355.55991947962
1526125a-e601-48ab-9f97-6f275f5eb504,278277.7090595852
2d2b794f-b616-4344-8a55-6f1f9551145e,282703.33720064216
136ec6ae-bb5c-4707-bb22-705567692c72,158753.07546328232
0403a993-437a-46d9-a80d-1d9ee80db4b5,277071.99633824517
9bf5225b-59a7-43d7-a773-e37b5f509799,157862.94343310033
99574c97-a609-4e39-962a-9cda49494962,309080.2288325771
5b83cebf-e6ab-493d-a3a1-d3e2148ae496,311230.29398725263
b2ad4396-a5e0-44cd-bc2e-fb1fa422cefe,199449.10184867636
de29f931-8180-4b3b-95ab-56f9f7cecadb,296300.48014240933
c09e895a-521e-4971-bd1f-2d32d413a584,390593.3660559995
075430ec-64df-4654-9ecf-12b20167c571,408062.6317698637
2f719333-3893-4118-a213-28162bd7f895,429178.61986109434
2923923c-f038-432d-845a-7b059a2b6310,119348.72039004574
1638f738-e18c-4baf-a405-1cb611b6655a,126887.52841884932
311ab0eb-0596-4f98-a145-198226a6297d,308193.94902927533
9aea664b-308a-4580-90a0-ae32b6f96846,382668.6643333274
1ef6b914-f72d-46c3-978e-985709873eb8,244038.42925049138
5c9fbcef-b24b-41e8-ac2b-d95d5053a0b4,120790.5059717361
7e2fb83e-5b63-4e4e-a239-d0eb2c416492,410750.78998276516
307d310b-5593-4e25-86cc-5c55f483a731,139891.14659107637
b5e41d0d-b27a-4aa5-977a-0e9c82ad02b6,208050.4843891082
8d93b0ff-91b8-489d-825b-5e91cbabc906,191985.66527394764
67aad8a5-9114-4261-8bab-74dd7d4ee511,171739.04926387308
0ee2f3a9-1ed9-453a-b61c-57f8b8914d86,772754.9494236915
40ad9de0-63b3-4eeb-819b-0bf7c0a0d99d,208575.07981960403
4c6ef246-57f9-4150-8ebe-f19aa7821016,181110.41309699867
56b20779-dc2f-42b6-a3ec-b671c25b7c6f,256129.70497969593
0b9f26a8-3fe1-408d-b57f-0a58f167355b,121235.56431622637
29eaf46f-5826-4ca5-8370-ed1700fbc969,200432.15082064786
a2e14605-ed1b-42a3-ae0d-ebf2148e169e,286940.79854637303
31211058-52ed-43a4-bca0-19bf42a6dcdd,146259.78185413033
bc5522c7-358f-4b75-b697-6d31579448c0,198050.8832095731
2aefbeca-66b4-409d-8668-926f023ac657,81568.49071682894
e0190143-9933-465b-9023-a126e124fda3,254805.36131439023
0cb072a6-5b86-4d67-b827-b52b6f74a2e0,129261.12477816455
6123522e-dace-4dde-90f5-3c854bf53330,337378.553154754
4b18d837-194e-4ce1-8b7c-8fa28453951a,375350.9489112968
8b8d03da-2ebc-4696-8e4f-877d956c9611,271040.25328897656
f33a767f-ba51-4bc7-815f-951000569171,370807.53605361516
633ee985-7ef8-416a-a142-2439e60ab40d,227336.7966654436
d7be14b0-04a9-4e65-bae9-ea1c42a295d7,91669.33993972288
d1427508-b79f-4b2f-8f85-a41c6071f5ae,316623.470766279
6dcfe6c4-afa5-49ee-9575-c4ad4b98df8b,113014.01021241568
0bd9030c-6426-4287-9c06-2be889dcfd06,169613.39402537153
3783564f-d17f-4b67-bfa4-485d4dfa6455,470578.09062062285
da36b64a-5899-47cf-b5da-221c0bbaff53,250707.87903774995
494b8a78-c6e6-4a77-8177-b558c358c263,266121.22160684527
9ff6fc55-efba-4acf-9cb8-dea4d03d26fa,231667.90232167204
a0d82677-4608-45d8-925b-8b3fcff41586,276487.0581551175
6445b277-ac31-4490-8ced-8b85c1a860cb,277317.48974169826
68af030d-a127-4ad2-831c-f0edec9c7080,108872.94685247922
86357485-adf9-4f9a-88fb-5e1692ff086e,121537.1628358656
36e5cfb0-49c7-40b4-840d-3af17bb7d76a,125841.04883721826
b001c334-25ad-42e1-bc16-f28c42f85936,182097.7474312689
38f23c6f-9b99-4a91-af40-376822bb0bbe,194563.51861680864
0d7ff307-3d3f-4e6d-8879-bdff5eb7e2cf,1033524.0099257145
33415bad-2280-484c-b9dd-6b6b8f488e9e,176754.9110469223
be3b6e4e-7b4a-447a-9b14-d1ad8936da59,114358.32513020217
a3534687-71ca-4a85-9b7a-4eac0d764571,170671.76185262614
a23d0cd0-2f14-4301-9c86-77d9217d595e,1094813.1778690785
69885999-ed87-467b-ba88-baff256b0aea,328982.0319775736
ee004fa2-2995-4137-958b-12f85df565fe,174787.11030147978
b164158d-af84-4cec-8983-d0eb5c6028ed,134074.53321824572
b1fd3b51-1eaa-4728-833f-ac067bf4944b,88587.52326585464
2fbc7102-9019-4a3b-ab70-bd3389913247,714176.4382876575
c62cedc4-2056-4cb8-b5b1-733fc0e3b78b,155657.76537279255
1197a19f-d575-4015-ab07-5333415df0f5,172637.22482529035
efb34c26-e759-495d-9753-8810abe2709d,520284.011938026
385639dd-c970-4cc9-8ed1-fd81a5f4b67d,322153.34928924247
f3d9b0d5-129f-4421-98c9-8e838b4a51bc,286534.2617242149
33f803ce-0dde-424d-883c-167075e8c3e9,374984.18005660176
a32e321f-1055-45e1-a07b-284e50fe2fac,409156.4574048558
a0f17dcd-4adf-4452-96a3-31ea6228c910,182888.66587100504
551c6a80-94b2-49ac-91f4-8d53c641516c,209135.8131493707
4f573c01-9457-44cc-b4cc-75e9fda84c3b,408479.8152671418
45fd4821-449e-4fe6-8f05-eac88af065b4,444861.1802930564
aa9da45a-2a45-4332-be57-0374923b6157,245728.7233064196
9f4315f6-4e5c-40f5-8753-2cf6b7c20004,416221.3663789716
3d37672a-1011-42d4-b503-a2c233a25287,210567.02574456058
8ee99d1b-33ac-45ca-8830-c4de452aab06,207308.11295174126
d610bd00-7beb-4d4c-a56a-2b49eb6d7f3a,98953.45187389154
d42d8ac2-1883-4d33-9727-b944c9fc49ee,181270.90823695966
6a3f24ab-abac-4d59-9f5d-7afecfde916e,151669.92548707183
7314d47c-404a-4275-be15-c82b47f58369,438627.3039963764
f01eb69a-6c3c-40ec-add5-7575e1a5ddb3,211635.56703293428
5e1f7a86-9a68-4f89-bbae-ab1cd5483824,179746.8586060761
eb31640d-457b-412e-8c21-6d20bbb4e7bb,108998.9973034865
70bdda9c-655c-4f43-9093-49cb31003b4f,147369.6601058316
513fbcb8-2cdd-4118-bdcd-3288d99c4c3f,414468.3169978435
27d96304-b8d1-4d0b-aef2-7d1cb46e118e,152710.88468324635
220e2883-8f85-48f6-a654-b9a60ff5e2f0,181367.04581924144
eac76794-7edb-40f9-8c32-58a822b3418a,104227.46931797086
04c99efb-d068-4c19-8e3c-b495a442d4e9,163149.47430853438
0e5c1a48-9d0f-4a92-ac5f-762bc0cafaa1,94858.42312873497
e22cbcec-8ab9-411e-8a8d-408617b03751,286295.64258181676
894c9deb-322d-4ec1-88bf-66c1133399a3,102798.84028467129
7980016d-04ef-48a4-969d-c16593cd5395,130830.94023493971
6bc56e38-9827-450e-92f2-04d7a2299acf,369781.22171520506
88b3c312-82cd-4e3c-8a84-081ca7d169bc,171173.3206210171
910cbd40-e83b-4494-849f-90b31ec0f4bb,373721.06607083627
576ef1a1-fd9d-47df-8f21-107e59529549,162909.86194014587
6e4d3d96-5e2a-49d3-bfd8-b0b8a4d771af,95602.13710478118
8e99aa72-1668-4b1e-a7ec-586e3665006f,158533.22401730096
148478f5-032e-4beb-b3ac-c359628cfcc2,415703.7232980956
06a02f5d-7d2e-4140-92dd-d2695b30cd1d,250167.73818041693
7ad08f65-2846-4563-8126-abf5a37b57ae,266513.1375364249
bad97d49-1529-4ef4-a5b8-23f07726d2fc,174279.0661749881
dcfe4208-6845-4fdf-a9d3-37f058a2dde9,298048.1899536839
4d2607b8-1acb-42e0-866c-4d5ea34cc728,298025.9002688436
3fc90e88-0fae-42bc-bb48-2cc25af47255,221274.90210488037
15e65b19-8cb0-44b7-b779-69789f5d4671,211494.48668109914
1cb357ed-8699-4636-9a7a-0484450ac39c,212463.46096181762
5b0512aa-c6e6-46e5-9e4c-355e306d3465,195073.7672294088
451754af-6fdc-4405-8a89-b02d72747be4,189375.33337656484
1b7c19ed-4a5d-4e4d-ab3e-c7baa6d04bf4,126622.87172189307
a17ba27e-7b44-4542-9ae6-561bb9075919,253245.75950027234
ce149b3a-840d-4712-9839-73a16e069b53,336809.28720627585
6fa20e5c-3432-48d2-bfbe-f4c9a84cbc13,132129.19995881792
f412a8a7-daeb-4cba-a9e8-80611e69ca94,140317.10943174947
084ac9e4-00c5-4111-a66b-56cecb68c63d,105839.80262682287
efc72129-7ff9-4a63-8dfd-d6e0acaa3cf1,117600.38287577461
b0619c71-23bd-4fcd-8239-c72abad0a6a4,87945.1746516783
b1ee252e-175e-4310-bc53-3eac8a5dc1f7,147012.65804419146
737c3e47-c69d-41f0-88f7-f3003309fc3a,206555.06426206048
a9151b59-6ea6-4a5a-acd0-49ce9ae925f4,259568.71169973238
2aaab24b-2e36-42af-9efe-0c0d42fd8613,410596.10104140564
7820e285-ccd6-4c7f-8826-455a2bdddc35,97166.28840443947
9c495d12-1d88-4921-966e-5fac544b5697,129688.6852754662
4f626503-dd6e-4c0a-a694-9918475c42c1,112871.6485829997
8beb5c98-aaa0-4085-9617-4e03369d2d4a,99783.28544882417
61127c59-b8a7-4155-bc82-faf894bdcbb0,182976.40062494218
62196865-d898-4f19-b041-f9a18cddbc24,180610.0028250496
1c9f9f7f-26b8-47f5-bcc9-8fb313d3693f,580100.3109415147
95929ae3-a1c1-4d36-be0b-a9f5a91e6c36,297716.19471793174
0e587072-a23f-430f-a88e-41995ba52f74,280244.3332101513
2c9fc2be-bb3f-471c-819e-ec336bd52e7d,243795.1177126725
c0dc5128-7121-4670-81af-03157620c5a4,296260.64709171065
fdf06913-5e50-4c67-be68-d53e4b8b909b,141862.7053050675
9ead456b-5338-461a-899c-17adb210f162,80995.35238994955
d171d053-6693-4907-bd73-a75aec59f2cb,167239.92850043415
ad1113d0-a055-4a51-a2c9-f4839dfc061a,170485.71859225672
fe8bc842-5ce2-4863-b592-eb1c1307fb79,223161.31698386892
aaf535a1-b874-4c1e-b34e-31a06da06583,154528.42361900993
c16d154d-771f-41b9-99c7-edb1cdbad18f,294982.8958458845
7180f9e0-208d-488a-9455-cfb0bcf88cba,258879.98231516662
93a49622-69c9-4649-9d47-024df70c508b,189499.14018713316
e3bad18c-2a3e-45e0-ab8e-21c97edcdb87,247834.16597329176
8404c642-4b7c-44dc-a4a3-56bbae7c15dc,293014.7920979073
cae3ae3e-fd08-467a-bad6-91dce6ac6473,140244.88147748308
4cbcecbb-867d-4a15-84bb-1603590acae7,684063.3887662615
ee5439f9-ad37-452c-b833-22e997ca9197,154979.8765436306
0bd2af81-df9b-4e5b-9a3a-bb22d8a38d40,121212.91482050266
a1092bef-9198-4feb-bab5-c839f63acb49,348923.70844829676
6c01bceb-f2f3-456b-bb02-1f4618de8f68,237137.05910084155
1a5137ef-d85c-4faa-9382-49cb52f45a22,186365.87575744468
2b99867f-c0a2-4267-86e5-a5114bc9cf69,331962.63777012855
3e101994-a24f-4299-b19a-afbfaa748535,120683.65083741052
19a89005-1e44-4f3e-91dc-d1d66b54b7a7,130422.72495758135
75efd1e3-fb5a-4d4d-869f-f397fe77de8d,107886.21404592141
093fc9fb-ef25-4db0-a4d4-221d31f224eb,156154.9857272115
97c6d42c-bcb0-4cac-9a2d-167eb0ad3b79,198301.24282928708
e2b2abfc-d457-433f-a69f-4e36c6d8ef8f,227164.5393674186
bc0fa85f-4051-40db-9abd-c3c7b1e7935c,164032.41155537392
30585c8a-ca32-40b1-abdd-375dc01ad77d,406709.4726803899
dfc81863-5922-40c7-9ecf-515441db996c,208788.8418861728
0a2c3195-0e2e-4876-b945-e30724b56298,109318.72074929897
20c4b2e3-2917-4bbc-a200-cde6c574cb24,263139.2292242743
e2cbc980-7336-4d23-b1b8-f5c208a1d02d,154046.44130369442
f610cba8-660e-4fd0-9399-995e9b070e24,141613.52062173933
246757ca-d30d-4646-8958-14550118734e,121039.56382382497
decb64f7-5c6c-475f-a007-7963f44d75f0,183214.93075605595
d5615eee-b39f-4195-94ec-2e7c72d018ae,102778.45615609536
87c375ed-ef4d-4061-ac64-92568d2da503,272689.99177149916
72a8d873-16c4-4352-b9d4-4b22af7896de,243673.61504401718
c70df365-2bdc-407d-aba3-b98281b32872,355710.271005845
2b08f0c6-cb6c-4ad5-b152-9add4b6e6a1e,181845.91901447545
ea66a087-91c3-47a5-822a-26b4bb98fc6d,189875.8135256393
7ab32b69-759e-43e6-a03a-76cc8dd24d52,207780.2957916748
8cfda082-78ca-460e-ae20-f0cb410a6dc4,98948.12512982765
4a78e063-c9eb-40ee-a3c6-3bd2e36099f2,192939.27177736233
ca883db7-c312-4cee-8067-f6a0ad393fb5,123299.48584477196
356695c3-0a5f-4f82-9b7b-3d186ad5b173,127878.98569689777
9d569cd1-194b-40d1-9ecb-6d7206589ceb,172883.99672436801
9dd011bf-85a1-42a7-b949-3362b72e823d,243719.65945598445
6c879538-7c73-4080-9b46-e75591de12c0,342491.3873671252
42d42741-44d6-4ad3-bcf0-d6e8ccca2e5e,116131.09736030288
08b51c10-628b-40d0-90f4-ff47e984c621,127000.34091872936
930b1b27-b030-44b2-a4a9-7421871e8154,136206.8037505127
ba7e3b52-2828-4e57-883f-e973b35a6e93,122859.1063974604
58bc5df9-ca6b-449b-99bb-fe4bf254b018,142397.80830116122
244ef42c-89ed-4fe9-8474-dda965b2d792,113891.16317342616
25a91abf-3d1f-46ba-a8cf-68e87c9727ff,290413.3601345658
f8a3ac32-3c6f-43c3-b972-d45496e17cb1,188622.6711741844
9538d6a1-3bf5-4a8e-8a5b-f7cb11b92974,112431.67510921981
239b3854-fabe-4a0c-bcb7-1a776d26899f,129148.67828949432
a622c172-fa98-4522-9987-d8d442e30cea,218923.4149272514
b81fe823-1a0c-46fb-b5e4-fb45ebb7dc55,261581.99864032737
